id,cluster
3.122034968E9, 0
3.12203573E9, 0
3.122036856E9, 0
3.122044358E9, 0
3.122049196E9, 0
3.122050042E9, 0
3.122050702E9, 0
3.12205189E9, 0
3.122054414E9, 0
3.122055134E9, 0
3.122055572E9, 0
3.122057196E9, 0
3.122059542E9, 0
3.12206469E9, 0
3.122066616E9, 0
3.122067784E9, 0
3.1220698E9, 0
3.122071608E9, 0
3.122076218E9, 0
3.122079818E9, 0
3.122080626E9, 0
3.122082182E9, 0
3.12208393E9, 0
3.122085726E9, 0
3.12208876E9, 0
3.122091538E9, 0
3.122092226E9, 0
3.1220949E9, 0
3.122096606E9, 0
3.122097454E9, 0
3.12209928E9, 0
3.122100876E9, 0
3.125621477E9, 0
3.125628943E9, 0
3.125688777E9, 0
3.12610149E9, 0
3.126102262E9, 0
3.1264485E9, 0
3.126460888E9, 0
3.126463204E9, 0
3.126511144E9, 0
3.127277193E9, 0
3.127282197E9, 0
3.127343663E9, 0
3.127373255E9, 0
3.127373509E9, 0
3.127373691E9, 0
3.127373895E9, 0
3.127374317E9, 0
3.127400345E9, 0
3.127414475E9, 0
3.127414695E9, 0
3.127503925E9, 0
3.127511877E9, 0
3.127517239E9, 0
3.127811495E9, 0
3.127813811E9, 0
3.127814317E9, 0
3.128004922E9, 0
3.128046159E9, 0
3.128047523E9, 0
3.128118674E9, 0
3.128171316E9, 0
3.128201866E9, 0
3.128202266E9, 0
3.128213742E9, 0
3.128222626E9, 0
3.128231992E9, 0
3.1282419E9, 0
3.128409007E9, 0
3.128410107E9, 0
3.128464331E9, 0
3.128640472E9, 0
3.128640916E9, 0
3.128642772E9, 0
3.1286613E9, 0
3.128878052E9, 0
3.128879162E9, 0
3.129294618E9, 0
3.129851475E9, 0
3.129851889E9, 0
3.129852227E9, 0
3.130464059E9, 0
3.130464933E9, 0
3.130468419E9, 0
3.130469475E9, 0
3.130470929E9, 0
3.130479809E9, 0
3.130482525E9, 0
3.130587199E9, 0
3.130684014E9, 0
3.130684558E9, 0
3.131294208E9, 0
3.131305298E9, 0
3.131312142E9, 0
3.13131434E9, 0
3.131404236E9, 0
3.132030481E9, 0
3.132117455E9, 0
3.132856598E9, 0
3.133573942E9, 0
3.134458238E9, 0
3.135187921E9, 0
3.135200669E9, 0
3.135691771E9, 0
3.135991978E9, 0
3.136754076E9, 0
3.136754092E9, 0
3.136758198E9, 0
3.136758214E9, 0
3.137277393E9, 0
3.13810483E9, 0
3.138667341E9, 0
3.138667543E9, 0
3.138669643E9, 0
3.140919605E9, 0
3.140954631E9, 0
3.140960499E9, 0
3.140973919E9, 0
3.141054825E9, 0
3.141604195E9, 0
3.141871576E9, 0
3.142887385E9, 0
3.143143653E9, 0
3.143757946E9, 0
3.144075995E9, 0
3.144076305E9, 0
3.144495107E9, 0
3.144528365E9, 0
3.144645425E9, 0
3.145310178E9, 0
3.145366342E9, 0
3.147492064E9, 0
3.147497718E9, 0
3.147928823E9, 0
3.148772192E9, 0
3.150332368E9, 0
3.150358778E9, 0
3.151149039E9, 0
3.154300718E9, 0
3.155880731E9, 0
3.15612652E9, 0
3.156715408E9, 0
3.156725122E9, 0
3.15674727E9, 0
3.156853516E9, 0
3.159091577E9, 0
3.159801497E9, 0
3.159802199E9, 0
3.159804233E9, 0
3.159805377E9, 0
3.159806011E9, 0
3.160496636E9, 0
3.160628236E9, 0
3.16063702E9, 0
3.16067664E9, 0
3.160826411E9, 0
3.162310797E9, 0
3.162311117E9, 0
3.162315001E9, 0
3.162315365E9, 0
3.162316933E9, 0
3.162317379E9, 0
3.162317775E9, 0
3.162318543E9, 0
3.162321601E9, 0
3.162322051E9, 0
3.162536353E9, 0
3.163142608E9, 0
3.16314663E9, 0
3.163147858E9, 0
3.163148254E9, 0
3.163148662E9, 0
3.163150332E9, 0
3.163151114E9, 0
3.163151668E9, 0
3.163152248E9, 0
3.163152836E9, 0
3.163153402E9, 0
3.163154784E9, 0
3.163343798E9, 0
3.163362914E9, 0
3.163373954E9, 0
3.16337836E9, 0
3.163881479E9, 0
3.164475024E9, 0
3.164483766E9, 0
3.164485706E9, 0
3.164717078E9, 0
3.164718362E9, 0
3.165943843E9, 0
3.166969739E9, 0
3.166970215E9, 0
3.166970439E9, 0
3.166970713E9, 0
3.16780353E9, 0
3.167804528E9, 0
3.169675591E9, 0
3.169677069E9, 0
3.169678001E9, 0
3.169680011E9, 0
3.169681079E9, 0
3.169682255E9, 0
3.169683287E9, 0
3.169687113E9, 0
3.169688113E9, 0
3.169688945E9, 0
3.169689653E9, 0
3.169691405E9, 0
3.169693977E9, 0
3.169696421E9, 0
3.169697169E9, 0
3.169698093E9, 0
3.169698849E9, 0
3.169701123E9, 0
3.169704143E9, 0
3.170376288E9, 0
3.17037672E9, 0
3.17050405E9, 0
3.170505774E9, 0
3.170508394E9, 0
3.170513694E9, 0
3.170514624E9, 0
3.17051546E9, 0
3.170521636E9, 0
3.17052233E9, 0
3.170524002E9, 0
3.170528938E9, 0
3.1705295E9, 0
3.170531532E9, 0
3.170532674E9, 0
3.17053435E9, 0
3.170535302E9, 0
3.170536122E9, 0
3.170537028E9, 0
3.170645792E9, 0
3.170999659E9, 0
3.171169091E9, 0
3.171560554E9, 0
3.173006745E9, 0
3.174520909E9, 0
3.174679142E9, 0
3.175429102E9, 0
3.175429622E9, 0
3.177070878E9, 0
3.177121467E9, 0
3.177914092E9, 0
3.179060037E9, 0
3.181932675E9, 0
3.181941943E9, 0
3.182024897E9, 0
3.182051973E9, 0
3.182064533E9, 0
3.182080017E9, 0
3.182088805E9, 0
3.182096321E9, 0
3.182112151E9, 0
3.18235819E9, 0
3.182747004E9, 0
3.182756364E9, 0
3.182789244E9, 0
3.182801408E9, 0
3.18280944E9, 0
3.182816878E9, 0
3.182826956E9, 0
3.182849904E9, 0
3.182868018E9, 0
3.182876032E9, 0
3.182906466E9, 0
3.18292212E9, 0
3.183607039E9, 0
3.183630885E9, 0
3.183833507E9, 0
3.18445077E9, 0
3.184455586E9, 0
3.184472902E9, 0
3.184477852E9, 0
3.184482454E9, 0
3.184574858E9, 0
3.186756647E9, 0
3.186793225E9, 0
3.187075851E9, 0
3.187294005E9, 0
3.187405742E9, 0
3.187467926E9, 0
3.187467938E9, 0
3.18750531E9, 0
3.187597946E9, 0
3.187608101E9, 0
3.187773447E9, 0
3.187815055E9, 0
3.187891392E9, 0
3.187913442E9, 0
3.187917446E9, 0
3.188133104E9, 0
3.188290315E9, 0
3.188405713E9, 0
3.188405737E9, 0
3.188533255E9, 0
3.188540987E9, 0
3.188551349E9, 0
3.188555399E9, 0
3.188563683E9, 0
3.188580187E9, 0
3.188583823E9, 0
3.188589341E9, 0
3.188592861E9, 0
3.188598265E9, 0
3.188600795E9, 0
3.188606121E9, 0
3.188622338E9, 0
3.188629285E9, 0
3.188729377E9, 0
3.188742299E9, 0
3.188759853E9, 0
3.189132984E9, 0
3.189133248E9, 0
3.189368222E9, 0
3.189370238E9, 0
3.189371956E9, 0
3.189373696E9, 0
3.189381338E9, 0
3.189382946E9, 0
3.18938748E9, 0
3.189388556E9, 0
3.18939178E9, 0
3.189403012E9, 0
3.18940566E9, 0
3.189417476E9, 0
3.189421744E9, 0
3.189430186E9, 0
3.18943956E9, 0
3.189575898E9, 0
3.18958191E9, 0
3.190346581E9, 0
3.190346717E9, 0
3.190346763E9, 0
3.190346865E9, 0
3.190346963E9, 0
3.190347675E9, 0
3.190347785E9, 0
3.190348091E9, 0
3.190348377E9, 0
3.190348759E9, 0
3.190348983E9, 0
3.190349117E9, 0
3.190349211E9, 0
3.190349455E9, 0
3.190349653E9, 0
3.190349763E9, 0
3.190350047E9, 0
3.190350401E9, 0
3.190350481E9, 0
3.190350591E9, 0
3.190350845E9, 0
3.190350999E9, 0
3.190351127E9, 0
3.190351215E9, 0
3.190351389E9, 0
3.190351499E9, 0
3.190351559E9, 0
3.191193464E9, 0
3.191193534E9, 0
3.19119364E9, 0
3.191194042E9, 0
3.19119415E9, 0
3.191194304E9, 0
3.19119438E9, 0
3.191194428E9, 0
3.19119451E9, 0
3.191194634E9, 0
3.191194962E9, 0
3.191195042E9, 0
3.191195096E9, 0
3.191195166E9, 0
3.191195282E9, 0
3.191195416E9, 0
3.191195476E9, 0
3.191195612E9, 0
3.191195736E9, 0
3.191196038E9, 0
3.19119639E9, 0
3.191196492E9, 0
3.191196646E9, 0
3.191196954E9, 0
3.191197064E9, 0
3.19119724E9, 0
3.191197304E9, 0
3.191197402E9, 0
3.191198082E9, 0
3.191198158E9, 0
3.191198576E9, 0
3.19121264E9, 0
3.191476975E9, 0
3.192329536E9, 0
3.192624122E9, 0
3.194346905E9, 0
3.194511296E9, 0
3.195190838E9, 0
3.19519737E9, 0
3.195202178E9, 0
3.195686387E9, 0
3.196695584E9, 0
3.196928622E9, 0
3.197739232E9, 0
3.198277117E9, 0
3.198366925E9, 0
3.198367083E9, 0
3.198367287E9, 0
3.198367701E9, 0
3.198368131E9, 0
3.198368303E9, 0
3.198368665E9, 0
3.198369797E9, 0
3.198862801E9, 0
3.198864853E9, 0
3.199213726E9, 0
3.199214562E9, 0
3.199215E9, 0
3.19921586E9, 0
3.199216066E9, 0
3.19921625E9, 0
3.19921642E9, 0
3.199281211E9, 0
3.199282399E9, 0
3.199283547E9, 0
3.199284107E9, 0
3.199284851E9, 0
3.199285339E9, 0
3.199286111E9, 0
3.199286991E9, 0
3.199287295E9, 0
3.199287567E9, 0
3.199289057E9, 0
3.199289681E9, 0
3.199290099E9, 0
3.199712372E9, 0
3.200124588E9, 0
3.200126376E9, 0
3.200126566E9, 0
3.200127356E9, 0
3.200128252E9, 0
3.200128444E9, 0
3.200128626E9, 0
3.200132894E9, 0
3.20013437E9, 0
3.200134686E9, 0
3.200134886E9, 0
3.200135394E9, 0
3.20013582E9, 0
3.200500513E9, 0
3.200543635E9, 0
3.201449215E9, 0
3.201504001E9, 0
3.203513773E9, 0
3.203988415E9, 0
3.204041856E9, 0
3.204047971E9, 0
3.204090268E9, 0
3.204212059E9, 0
3.204357156E9, 0
3.206661875E9, 0
3.209531887E9, 0
3.209532315E9, 0
3.209702942E9, 0
3.209712168E9, 0
3.210326516E9, 0
3.210328038E9, 0
3.211124474E9, 0
3.21249145E9, 0
3.212676231E9, 0
3.213060605E9, 0
3.213076703E9, 0
3.213906776E9, 0
3.213922158E9, 0
3.217592781E9, 0
3.217592847E9, 0
3.217982319E9, 0
3.218014723E9, 0
3.218079102E9, 0
3.218084375E9, 0
3.218112571E9, 0
3.218217361E9, 0
3.218833866E9, 0
3.218913008E9, 0
3.225332041E9, 0
3.225521442E9, 0
3.22591776E9, 0
3.226337496E9, 0
3.226864688E9, 0
3.227656321E9, 0
3.227686109E9, 0
3.227715889E9, 0
3.227777305E9, 0
3.227778707E9, 0
3.227779597E9, 0
3.227780127E9, 0
3.227809937E9, 0
3.228241821E9, 0
3.228512394E9, 0
3.2286292E9, 0
3.228630034E9, 0
3.228630778E9, 0
3.228632276E9, 0
3.228632794E9, 0
3.228633816E9, 0
3.228634694E9, 0
3.228635462E9, 0
3.231132731E9, 0
3.231133811E9, 0
3.231139745E9, 0
3.231142781E9, 0
3.231143231E9, 0
3.231189399E9, 0
3.231191443E9, 0
3.231192991E9, 0
3.231612449E9, 0
3.23198504E9, 0
3.23198565E9, 0
3.231986796E9, 0
3.231989272E9, 0
3.231991422E9, 0
3.231991816E9, 0
3.231992214E9, 0
3.231992888E9, 0
3.231995712E9, 0
3.232040574E9, 0
3.23204073E9, 0
3.232042964E9, 0
3.232461618E9, 0
3.232461952E9, 0
3.23246224E9, 0
3.232579932E9, 0
3.234003522E9, 0
3.234269998E9, 0
3.234341641E9, 0
3.234402561E9, 0
3.234735629E9, 0
3.234736449E9, 0
3.234739261E9, 0
3.234740027E9, 0
3.235135106E9, 0
3.235135456E9, 0
3.235192526E9, 0
3.235587388E9, 0
3.236324365E9, 0
3.239003809E9, 0
3.239021687E9, 0
3.239023737E9, 0
3.239137301E9, 0
3.239137523E9, 0
3.239137527E9, 0
3.239137547E9, 0
3.239720676E9, 0
3.23986417E9, 0
3.239974514E9, 0
3.239974756E9, 0
3.239974794E9, 0
3.23997503E9, 0
3.23997504E9, 0
3.239975046E9, 0
3.239975242E9, 0
3.239975276E9, 0
3.23997528E9, 0
3.240258023E9, 0
3.240258291E9, 0
3.240258481E9, 0
3.240532393E9, 0
3.24096245E9, 0
3.241007053E9, 0
3.241007745E9, 0
3.241012109E9, 0
3.241093608E9, 0
3.241093668E9, 0
3.241841986E9, 0
3.241842596E9, 0
3.24184325E9, 0
3.241843926E9, 0
3.24184454E9, 0
3.241845074E9, 0
3.241875993E9, 0
3.241878367E9, 0
3.241879241E9, 0
3.241880129E9, 0
3.241882541E9, 0
3.241883359E9, 0
3.241885717E9, 0
3.241889261E9, 0
3.241890873E9, 0
3.241894609E9, 0
3.241896523E9, 0
3.241898949E9, 0
3.241900561E9, 0
3.241902301E9, 0
3.241905169E9, 0
3.241910049E9, 0
3.241910781E9, 0
3.241916911E9, 0
3.241917683E9, 0
3.241919995E9, 0
3.241925459E9, 0
3.241928135E9, 0
3.241929063E9, 0
3.241949915E9, 0
3.241950693E9, 0
3.241954203E9, 0
3.241956639E9, 0
3.241957333E9, 0
3.241958097E9, 0
3.241959677E9, 0
3.241961971E9, 0
3.241962775E9, 0
3.241965413E9, 0
3.241967057E9, 0
3.241972591E9, 0
3.241973705E9, 0
3.241974695E9, 0
3.241977883E9, 0
3.241980433E9, 0
3.241981027E9, 0
3.241982253E9, 0
3.241982785E9, 0
3.241983437E9, 0
3.241984239E9, 0
3.241985981E9, 0
3.241986969E9, 0
3.241990465E9, 0
3.242001687E9, 0
3.242002935E9, 0
3.242003957E9, 0
3.242004873E9, 0
3.242008655E9, 0
3.242011567E9, 0
3.242012673E9, 0
3.242013229E9, 0
3.242014867E9, 0
3.242017589E9, 0
3.242019077E9, 0
3.242023839E9, 0
3.242026549E9, 0
3.242027458E9, 0
3.242027465E9, 0
3.242028435E9, 0
3.242028902E9, 0
3.242030505E9, 0
3.242038979E9, 0
3.242039929E9, 0
3.242041321E9, 0
3.242042175E9, 0
3.242043115E9, 0
3.242049443E9, 0
3.242056993E9, 0
3.242060005E9, 0
3.242061217E9, 0
3.242061937E9, 0
3.242062791E9, 0
3.242067265E9, 0
3.242068051E9, 0
3.242069329E9, 0
3.242075241E9, 0
3.242077809E9, 0
3.242078783E9, 0
3.242080437E9, 0
3.242083193E9, 0
3.242084969E9, 0
3.242087057E9, 0
3.242088007E9, 0
3.242089205E9, 0
3.242090017E9, 0
3.242090887E9, 0
3.242091747E9, 0
3.242093121E9, 0
3.242095165E9, 0
3.242098499E9, 0
3.242099685E9, 0
3.242105625E9, 0
3.242106177E9, 0
3.242119113E9, 0
3.242119837E9, 0
3.242120533E9, 0
3.242124219E9, 0
3.242127401E9, 0
3.242128349E9, 0
3.242129337E9, 0
3.242130305E9, 0
3.242131575E9, 0
3.242134011E9, 0
3.242137605E9, 0
3.242140303E9, 0
3.242141755E9, 0
3.242143067E9, 0
3.242147323E9, 0
3.242153019E9, 0
3.242710504E9, 0
3.242713788E9, 0
3.24271721E9, 0
3.242718056E9, 0
3.242719366E9, 0
3.242720302E9, 0
3.242721298E9, 0
3.242723076E9, 0
3.24272563E9, 0
3.24272682E9, 0
3.242728904E9, 0
3.242730784E9, 0
3.242736332E9, 0
3.242737154E9, 0
3.242740318E9, 0
3.242741512E9, 0
3.242745476E9, 0
3.242746348E9, 0
3.242747712E9, 0
3.242748524E9, 0
3.242751358E9, 0
3.242754688E9, 0
3.242755508E9, 0
3.242756144E9, 0
3.242756786E9, 0
3.242758328E9, 0
3.24275944E9, 0
3.242762062E9, 0
3.242777966E9, 0
3.242778646E9, 0
3.242779482E9, 0
3.242781312E9, 0
3.242783816E9, 0
3.242785618E9, 0
3.242787266E9, 0
3.24278803E9, 0
3.24279106E9, 0
3.242792754E9, 0
3.242793628E9, 0
3.24279601E9, 0
3.2427967E9, 0
3.242798682E9, 0
3.242800636E9, 0
3.24280229E9, 0
3.242804134E9, 0
3.242808476E9, 0
3.242809002E9, 0
3.242809862E9, 0
3.242810838E9, 0
3.242811464E9, 0
3.242813872E9, 0
3.242817406E9, 0
3.242819966E9, 0
3.24282085E9, 0
3.24282173E9, 0
3.24282342E9, 0
3.242824284E9, 0
3.24282521E9, 0
3.24282618E9, 0
3.242837708E9, 0
3.242838674E9, 0
3.242839402E9, 0
3.242839954E9, 0
3.24284203E9, 0
3.24284271E9, 0
3.242846016E9, 0
3.242847716E9, 0
3.242848612E9, 0
3.24285052E9, 0
3.242851782E9, 0
3.242852862E9, 0
3.24285412E9, 0
3.242855168E9, 0
3.24285769E9, 0
3.242861538E9, 0
3.24286402E9, 0
3.242865028E9, 0
3.24286622E9, 0
3.242867184E9, 0
3.242869318E9, 0
3.242870118E9, 0
3.242872832E9, 0
3.242882358E9, 0
3.242883216E9, 0
3.242884218E9, 0
3.242885106E9, 0
3.2428859E9, 0
3.242886696E9, 0
3.242887532E9, 0
3.242890052E9, 0
3.242891014E9, 0
3.242895582E9, 0
3.242896486E9, 0
3.242898342E9, 0
3.242902296E9, 0
3.242904618E9, 0
3.242905442E9, 0
3.242906474E9, 0
3.242913474E9, 0
3.242914512E9, 0
3.242916028E9, 0
3.242918106E9, 0
3.242923039E9, 0
3.242926278E9, 0
3.242928262E9, 0
3.242929396E9, 0
3.242933092E9, 0
3.2429341E9, 0
3.242935456E9, 0
3.242936352E9, 0
3.242953676E9, 0
3.242954842E9, 0
3.24295705E9, 0
3.24295801E9, 0
3.242964148E9, 0
3.242966646E9, 0
3.242967634E9, 0
3.242970388E9, 0
3.242975776E9, 0
3.242977048E9, 0
3.242980138E9, 0
3.24298149E9, 0
3.24298314E9, 0
3.24298632E9, 0
3.244629463E9, 0
3.246916827E9, 0
3.247434427E9, 0
3.247578121E9, 0
3.247578269E9, 0
3.247746636E9, 0
3.247747836E9, 0
3.247998792E9, 0
3.248174117E9, 0
3.248403766E9, 0
3.248403948E9, 0
3.24881878E9, 0
3.249002934E9, 0
3.249005476E9, 0
3.249007916E9, 0
3.249009776E9, 0
3.249509597E9, 0
3.249621525E9, 0
3.250378938E9, 0
3.250379214E9, 0
3.2504502E9, 0
3.250695461E9, 0
3.250951781E9, 0
3.250952577E9, 0
3.251321864E9, 0
3.251778928E9, 0
3.251779274E9, 0
3.251779442E9, 0
3.251779762E9, 0
3.254347628E9, 0
3.25440224E9, 0
3.254744639E9, 0
3.255474743E9, 0
3.256013513E9, 0
3.256019335E9, 0
3.256410365E9, 0
3.256410453E9, 0
3.256410551E9, 0
3.257240616E9, 0
3.257840095E9, 0
3.257844401E9, 0
3.257906513E9, 0
3.258674302E9, 0
3.258980448E9, 0
3.25898045E9, 0
3.259600529E9, 0
3.259601807E9, 0
3.259651017E9, 0
3.259675227E9, 0
3.259678561E9, 0
3.260471236E9, 0
3.260508536E9, 0
3.260645796E9, 0
3.2614687E9, 0
3.2617823E9, 0
3.26206645E9, 0
3.262066472E9, 0
3.262115948E9, 0
3.262723595E9, 0
3.262728115E9, 0
3.262733403E9, 0
3.262738451E9, 0
3.262742383E9, 0
3.262749711E9, 0
3.262752221E9, 0
3.262762301E9, 0
3.262767737E9, 0
3.262774243E9, 0
3.262777449E9, 0
3.262780637E9, 0
3.263528751E9, 0
3.263531455E9, 0
3.263547262E9, 0
3.263552002E9, 0
3.26355632E9, 0
3.263561644E9, 0
3.263566014E9, 0
3.26357072E9, 0
3.263573112E9, 0
3.263580466E9, 0
3.263582996E9, 0
3.263585948E9, 0
3.263596536E9, 0
3.26359855E9, 0
3.263604144E9, 0
3.263609444E9, 0
3.263611066E9, 0
3.263612362E9, 0
3.263614278E9, 0
3.263616186E9, 0
3.263618402E9, 0
3.264345962E9, 0
3.264415346E9, 0
3.264945975E9, 0
3.266135799E9, 0
3.266315063E9, 0
3.266318295E9, 0
3.266319579E9, 0
3.266321841E9, 0
3.266334035E9, 0
3.266338399E9, 0
3.266342763E9, 0
3.266345027E9, 0
3.266346863E9, 0
3.266352117E9, 0
3.266363421E9, 0
3.266370197E9, 0
3.266372595E9, 0
3.266376557E9, 0
3.266384979E9, 0
3.266391729E9, 0
3.266398485E9, 0
3.266413093E9, 0
3.266422479E9, 0
3.266441313E9, 0
3.266446013E9, 0
3.266452327E9, 0
3.266454133E9, 0
3.266456365E9, 0
3.266463613E9, 0
3.266473535E9, 0
3.266474871E9, 0
3.266479425E9, 0
3.266492609E9, 0
3.266494791E9, 0
3.266498589E9, 0
3.266500695E9, 0
3.266504853E9, 0
3.266575383E9, 0
3.266575611E9, 0
3.266576129E9, 0
3.266576409E9, 0
3.266846851E9, 0
3.266849207E9, 0
3.266851787E9, 0
3.266858539E9, 0
3.266862621E9, 0
3.266865087E9, 0
3.266867595E9, 0
3.266870197E9, 0
3.266872319E9, 0
3.266874735E9, 0
3.266876927E9, 0
3.266885773E9, 0
3.266897313E9, 0
3.266914447E9, 0
3.266921111E9, 0
3.266926011E9, 0
3.266930909E9, 0
3.266937147E9, 0
3.266947893E9, 0
3.266949967E9, 0
3.266957473E9, 0
3.266963571E9, 0
3.266964457E9, 0
3.266965383E9, 0
3.266965709E9, 0
3.266967941E9, 0
3.266969219E9, 0
3.266970293E9, 0
3.266973017E9, 0
3.266973311E9, 0
3.266974109E9, 0
3.266976673E9, 0
3.266976755E9, 0
3.266978321E9, 0
3.266978995E9, 0
3.266981331E9, 0
3.266982201E9, 0
3.266982397E9, 0
3.266983525E9, 0
3.266984219E9, 0
3.266984945E9, 0
3.266987575E9, 0
3.266988945E9, 0
3.266990535E9, 0
3.266991219E9, 0
3.266993985E9, 0
3.266996305E9, 0
3.266998803E9, 0
3.266998921E9, 0
3.267001009E9, 0
3.267001387E9, 0
3.267002231E9, 0
3.267003335E9, 0
3.267006863E9, 0
3.267011045E9, 0
3.267011059E9, 0
3.267012619E9, 0
3.267014307E9, 0
3.267016751E9, 0
3.267017379E9, 0
3.267020511E9, 0
3.267023277E9, 0
3.267023661E9, 0
3.267024641E9, 0
3.267026045E9, 0
3.267027201E9, 0
3.267032005E9, 0
3.267035269E9, 0
3.267036591E9, 0
3.267037223E9, 0
3.267038711E9, 0
3.267039155E9, 0
3.267046157E9, 0
3.267046985E9, 0
3.267047383E9, 0
3.267048999E9, 0
3.267050331E9, 0
3.267050675E9, 0
3.267051411E9, 0
3.267052073E9, 0
3.267052717E9, 0
3.267053463E9, 0
3.267054203E9, 0
3.267058861E9, 0
3.267060255E9, 0
3.267061957E9, 0
3.267064769E9, 0
3.267066463E9, 0
3.267067389E9, 0
3.267069123E9, 0
3.267070693E9, 0
3.267071649E9, 0
3.267072715E9, 0
3.267072991E9, 0
3.267074213E9, 0
3.267075717E9, 0
3.267076471E9, 0
3.267078489E9, 0
3.267082109E9, 0
3.267083347E9, 0
3.267086901E9, 0
3.267088353E9, 0
3.267089543E9, 0
3.267093771E9, 0
3.267100245E9, 0
3.267104681E9, 0
3.267104935E9, 0
3.267108469E9, 0
3.267111961E9, 0
3.267120067E9, 0
3.267121719E9, 0
3.267123119E9, 0
3.267124713E9, 0
3.267128027E9, 0
3.267129775E9, 0
3.267132675E9, 0
3.267135957E9, 0
3.267142057E9, 0
3.26714384E9, 0
3.267146353E9, 0
3.267150645E9, 0
3.267151326E9, 0
3.267156729E9, 0
3.267157968E9, 0
3.267159222E9, 0
3.267159265E9, 0
3.267160839E9, 0
3.267162178E9, 0
3.267162629E9, 0
3.267167282E9, 0
3.267172431E9, 0
3.267174155E9, 0
3.267174652E9, 0
3.267179247E9, 0
3.267185783E9, 0
3.26719381E9, 0
3.267197037E9, 0
3.267200748E9, 0
3.267205679E9, 0
3.267210551E9, 0
3.267213422E9, 0
3.267213875E9, 0
3.26721572E9, 0
3.267217271E9, 0
3.267219013E9, 0
3.267226628E9, 0
3.267227967E9, 0
3.267229569E9, 0
3.267230941E9, 0
3.267232148E9, 0
3.267233667E9, 0
3.267234262E9, 0
3.267236075E9, 0
3.267236774E9, 0
3.267238731E9, 0
3.267243695E9, 0
3.267245109E9, 0
3.267249299E9, 0
3.267250531E9, 0
3.267253603E9, 0
3.267259071E9, 0
3.26725935E9, 0
3.267261758E9, 0
3.267264339E9, 0
3.267268711E9, 0
3.267269509E9, 0
3.267271709E9, 0
3.267273067E9, 0
3.26727326E9, 0
3.267275272E9, 0
3.267276973E9, 0
3.267278255E9, 0
3.267284661E9, 0
3.267286967E9, 0
3.267288059E9, 0
3.267294542E9, 0
3.267295651E9, 0
3.267296831E9, 0
3.267298035E9, 0
3.267299009E9, 0
3.267300135E9, 0
3.267301494E9, 0
3.26730292E9, 0
3.267303563E9, 0
3.267304755E9, 0
3.267308749E9, 0
3.267310984E9, 0
3.267311147E9, 0
3.267312919E9, 0
3.267313366E9, 0
3.267315383E9, 0
3.267318073E9, 0
3.267321588E9, 0
3.267327864E9, 0
3.267331932E9, 0
3.267334044E9, 0
3.267336352E9, 0
3.267401334E9, 0
3.267506838E9, 0
3.267537736E9, 0
3.267663554E9, 0
3.267666162E9, 0
3.267668364E9, 0
3.267678034E9, 0
3.267678179E9, 0
3.267680276E9, 0
3.267684608E9, 0
3.267704826E9, 0
3.267707154E9, 0
3.267712036E9, 0
3.267714354E9, 0
3.267716602E9, 0
3.26771905E9, 0
3.267726814E9, 0
3.267736432E9, 0
3.267740698E9, 0
3.267757104E9, 0
3.267759296E9, 0
3.267766604E9, 0
3.267768852E9, 0
3.267770438E9, 0
3.26777811E9, 0
3.267784086E9, 0
3.267785892E9, 0
3.267786216E9, 0
3.26778692E9, 0
3.267788186E9, 0
3.267790794E9, 0
3.267792256E9, 0
3.267795598E9, 0
3.267796586E9, 0
3.267799372E9, 0
3.26779967E9, 0
3.26780188E9, 0
3.267804334E9, 0
3.267810906E9, 0
3.267811034E9, 0
3.26781559E9, 0
3.267816312E9, 0
3.267817632E9, 0
3.267819266E9, 0
3.267821168E9, 0
3.267822142E9, 0
3.267824224E9, 0
3.26782722E9, 0
3.26782861E9, 0
3.267829662E9, 0
3.267829926E9, 0
3.267831044E9, 0
3.267832194E9, 0
3.267832606E9, 0
3.267833786E9, 0
3.267834002E9, 0
3.267836888E9, 0
3.267838816E9, 0
3.26783962E9, 0
3.267842632E9, 0
3.267846052E9, 0
3.267849676E9, 0
3.267851396E9, 0
3.267852584E9, 0
3.26785307E9, 0
3.267854032E9, 0
3.267854454E9, 0
3.267855424E9, 0
3.267856942E9, 0
3.267857378E9, 0
3.267864122E9, 0
3.267865582E9, 0
3.267867142E9, 0
3.267867416E9, 0
3.26786852E9, 0
3.267868738E9, 0
3.26786988E9, 0
3.267873184E9, 0
3.267879882E9, 0
3.26788014E9, 0
3.267881328E9, 0
3.267884092E9, 0
3.267885966E9, 0
3.267887362E9, 0
3.267887632E9, 0
3.267889482E9, 0
3.267891726E9, 0
3.26789328E9, 0
3.26789435E9, 0
3.267898502E9, 0
3.267901046E9, 0
3.26790251E9, 0
3.26790415E9, 0
3.267904274E9, 0
3.267905728E9, 0
3.267907722E9, 0
3.267908578E9, 0
3.267913968E9, 0
3.267914152E9, 0
3.267915646E9, 0
3.267918354E9, 0
3.26791999E9, 0
3.267921684E9, 0
3.26792281E9, 0
3.267924122E9, 0
3.26792615E9, 0
3.26792658E9, 0
3.26792956E9, 0
3.267933568E9, 0
3.26793664E9, 0
3.267939692E9, 0
3.267949702E9, 0
3.267954524E9, 0
3.26796394E9, 0
3.267968298E9, 0
3.267971196E9, 0
3.267972884E9, 0
3.26798188E9, 0
3.267987714E9, 0
3.26799478E9, 0
3.267998982E9, 0
3.268001744E9, 0
3.268004582E9, 0
3.268005808E9, 0
3.268008744E9, 0
3.268012312E9, 0
